ID,Annotator_ID,Funniness (1-5),Is a Joke?,Joke keywords,Natural language explanation,Offensive/Inappropriate?,Understand the text?,text
hom_2066,5,1,1,"['theory', 'inertia', 'momentum']","This is a pun on 'momentum' which is defined as the quantity of motion of a moving body, measured as a product of its mass and velocity, but it also means the impetus and driving force gained by the development of a process or course of events.",0,1,My new theory on inertia doesn't seem to be gaining momentum .
hom_2066,7,2,1,"['inertia', 'momentum']",momentum can mean gaining movment or it can mean the theory is gaining attention ,0,1,My new theory on inertia doesn't seem to be gaining momentum .
hom_2066,8,2,1,"['new theory', 'inertia', 'gaining momentum']","Momentum meaning credence/popularity among the masses, and also an allusion to the type of momentum physically related to intertia",0,1,My new theory on inertia doesn't seem to be gaining momentum .
hom_2066,9,2,1,"['theory on inertia', 'gaining momentum']",This is a pun on how inertia is a concept in physics having to do with momentum.,0,1,My new theory on inertia doesn't seem to be gaining momentum .
hom_2064,6,1,1,"['tire dealer', 'blowout sale']",The joke is a pun.  Tires can pop and deflate or 'blowout'.  A blowout sale is a very big sale with lower prices at a store.,0,1,Did you hear about the tire dealer that had a blowout sale ?
hom_2064,5,1,1,"['Tire', 'blowout', 'sale']","This is a pun on 'blowout' which initally means an event at which goods are sold at heavily discounted prices, but 'blowout' can also be when your tires suddenly rupture",0,1,Did you hear about the tire dealer that had a blowout sale ?
hom_2064,7,2,1,"['tire dealer', 'blowout sale']",blowout sale can mean a big sale and blowout can mean when a tire pops ,0,1,Did you hear about the tire dealer that had a blowout sale ?
hom_2064,8,2,1,"['tire dealer', 'blowout sale']",The sale was extremely popular! Hopefully none of the tires blew out on the road.,0,1,Did you hear about the tire dealer that had a blowout sale ?
hom_2064,9,2,1,"['tire dealer', 'blowout sale']",This is a pun on how tires blow out and a blowout sale is a really big sale.,0,1,Did you hear about the tire dealer that had a blowout sale ?
het_1654,6,2,1,"['emotional', 'wedding', 'Even', 'cake', 'in tiers']","The joke is a pun.  The word 'tiers', meaning layers, sounds the same as 'tears', meaning water leaking from the eyes when crying.",0,1,It was an emotional wedding . Even the cake was in tiers .
het_1654,5,1,1,"['emotional', 'cake', 'tiers']","This is a pun on 'tiers' which means a row or level of a structure, typically one of a series of rows placed one above the other and successively receding or diminishing in size, much like a wedding cake. But it also sounds similar to 'tears' which people tend to shed at weddings",0,1,It was an emotional wedding . Even the cake was in tiers .
het_1654,7,2,1,"['wedding', 'tiers']",tiers sounds like tears ,0,1,It was an emotional wedding . Even the cake was in tiers .
het_1654,8,3,1,"['emotional wedding', 'cake', 'tiers']","The guests were 'in tears', or crying, and the cake was built in 'tiers', or levels.",0,1,It was an emotional wedding . Even the cake was in tiers .
het_1654,9,2,1,"['emotional wedding', 'cake', 'tiers']",This is a pun on how cakes have levels called tiers and when you're emotional you shed tears.,0,1,It was an emotional wedding . Even the cake was in tiers .
het_1134,6,1,1,"[""didn' t want"", 'leather', 'shoes', 'but', 'I was suede']","The joke is a pun. 'Suede' means leather with the flesh side rubbed to make a velvety nap.  'Suede' sounds the same as 'swayed', and saying 'I was swayed' would mean 'I was persuaded' or convinced.",0,1,"I didn't want to buy leather shoes , but eventually I was suede ."
het_1134,5,2,1,"['buy', 'leather', 'suede']","This is a pun on 'suede' which is leather with the flesh side rubbed to make a velvety nap, but it's also used because it sounds similar to 'swayed' which means to influence a decision, in this case the decision to buy leather shoes",0,1,"I didn't want to buy leather shoes , but eventually I was suede ."
het_1134,7,2,1,"['leather shoes', 'suede']",suade sounds like swayed ,0,1,"I didn't want to buy leather shoes , but eventually I was suede ."
het_1134,8,2,1,"[""didn't want"", 'buy', 'leather shoes', 'suede']","Suede is a material shoes are commonly made out of and a pun on 'swayed', or 'convinced'.",0,1,"I didn't want to buy leather shoes , but eventually I was suede ."
het_1134,9,2,1,"[""didn' t want to buy leather shoes"", 'suede']","This is a pun on the word suede. Suede is a type of leather. It sounds like ""swayed"".",0,1,"I didn't want to buy leather shoes , but eventually I was suede ."
het_389,6,1,1,"['astronomer', 'claim', 'well - known', 'star', ""wasn' t sirius""]","The joke is a pun.  'Sirius' is the name of the brightest star visible in the Earth's night sky.  'Sirius' is pronounced the same as 'serious' which would mean 'important' or 'not a joking matter'.  The claim about a star wasn't serious, and it also may not have been about Sirius.",0,1,"The astronomer made a claim about a well - known star , but it wasn't sirius ."
het_389,5,1,1,"['astronomer', 'star', 'sirius']","This is a pun on 'sirius' which is the name of the brightest start in the sky, but it also sounds similar to 'serious' which means demanding careful consideration or application",0,1,"The astronomer made a claim about a well - known star , but it wasn't sirius ."
het_389,7,2,1,"['astronomer', 'sirius']",sirius sounds like serious ,0,1,"The astronomer made a claim about a well - known star , but it wasn't sirius ."
het_389,8,3,1,"['astronomer', 'claim', 'well-known star', ""wasn't sirius""]","The claim wasn't serious, and it wasn't about the famous star named Sirius.",0,1,"The astronomer made a claim about a well - known star , but it wasn't sirius ."
het_389,9,2,1,"['astronomer', 'claim', 'star', 'sirius']",This is a pun on how sirius is a star and it sounds like serious.,0,1,"The astronomer made a claim about a well - known star , but it wasn't sirius ."
hom_2181,6,1,1,"['sale', 'fish market', 'what was the catch']","This is a pun.  When asking about a suspicious offer in a store or market, one might say 'what's the catch' to mean 'what is the hidden requirement or cost of this deal?'.  When talking about fish, the whole group of fish caught that day might just be referred to as 'the catch'.",0,1,There was a sale at the fish market today . I went to see what was the catch .
hom_2181,5,1,1,"['sale', 'fish', 'catch']","This is a pun on 'catch' which in this context means what the draw of the sale was, but it's being used because 'catch' also refers to catches of fishery products like fish",0,1,There was a sale at the fish market today . I went to see what was the catch .
hom_2181,7,2,1,"['fish market', 'catch']",catch can mean the trick to a deal or it can mean caught fish ,0,1,There was a sale at the fish market today . I went to see what was the catch .
hom_2181,8,3,1,"['sale', 'fish market', 'what', 'catch']","They wanted to see why people were flocking to the fish market, and also what kind of fish had been caught.",0,1,There was a sale at the fish market today . I went to see what was the catch .
hom_2181,9,2,1,"['sale', 'fish market', 'catch']",This is a pun on how people catch fish.,0,1,There was a sale at the fish market today . I went to see what was the catch .
het_1299,6,1,1,"['swallowed', 'live earthworm', 'waiting', 'baited breath']","The joke is a pun.  The word 'baited' was used instead for the phrase 'bated breath'.  'Bated breath' means in great suspense, very anxiously, or excitedly. 'Bait' or 'baited' are words that would refer to bait for fishing, such as live worms.",0,1,"After Jimmy swallowed a live earthworm , he sat waiting with baited breath to see if he'd get sick ."
het_1299,5,1,1,"['swallowed', 'earthworm', 'baited']",This is a pun on 'baited breath' which means in great suspense; very anxiously or excitedly. But it's also being used because you use worms as bait when you fish ,0,1,"After Jimmy swallowed a live earthworm , he sat waiting with baited breath to see if he'd get sick ."
het_1299,7,2,1,"['earthworm', 'baited']",baited sounds like bated ,0,1,"After Jimmy swallowed a live earthworm , he sat waiting with baited breath to see if he'd get sick ."
het_1299,8,2,1,"['swallowed', 'live earthworm', 'baited breath']","His breath was baited because he was anxious, and earthworms are often used as bait on the ends of fishing hooks.",0,1,"After Jimmy swallowed a live earthworm , he sat waiting with baited breath to see if he'd get sick ."
het_1299,9,2,1,"['swallowed a live earthworm', 'waiting with baited breath']",This is a pun on how earthworms are used as bait to catch fish.,0,1,"After Jimmy swallowed a live earthworm , he sat waiting with baited breath to see if he'd get sick ."
het_1123,6,3,1,"['DAIRY FARMERS', 'die', 'go to', 'udder place']","The joke is a pun.  The speaker replaced the word 'other' in the phrase 'the other place' with 'udder'.  'The other place' generally is referring to hell instead of heaven.  Female cows have udders, and 'udder' sounds like 'other'.",0,1,"OLD DAIRY FARMERS never die , they just go to the udder place ."
het_1123,5,1,1,"['dairy farmers', 'die', 'udder place']","This is a pun on 'udder' which is a part of a cow you get milk from, but it's also used because it sounds like 'other', as in 'other place' which can be taken to mean after life",0,1,"OLD DAIRY FARMERS never die , they just go to the udder place ."
